cluster,id_dep,departamento,id_region,region,fuente_gps,cluster_urb_rur,lat,lon,alt_gps,alt_dem
4893,11,bogota,5,bogota,GPS,U,4.72783783648,-74.07074854490,2507.00000000000,2560.00000000000
3427,76,valle,4,pacifica,GPS,R,3.76663122882,-76.33009351950,1042.00000000000,990.00000000000
4876,11,bogota,5,bogota,GPS,U,4.74093466579,-74.05221849510,2506.00000000000,2558.00000000000
4983,11,bogota,5,bogota,GPS,U,4.53693109145,-74.12073162650,2649.00000000000,2597.00000000000
78,44,la guajira,1,atlantica,GPS,R,11.22343200000,-72.20735600000,1.00000000000,52.00000000000
1100,54,norte de santander,2,oriental,GPS,U,7.88517944881,-72.46375083690,375.00000000000,324.00000000000
1122,54,norte de santander,2,oriental,GPS,U,8.26008940833,-73.36497029350,1201.00000000000,1150.00000000000
1508,25,cundinamarca,2,oriental,GPS,U,4.58043800000,-74.21648200000,2598.00000000000,2547.00000000000
1894,5,antioquia,3,central,GPS,U,6.24968249129,-75.62311115810,1658.00000000000,1607.00000000000
2310,17,caldas,3,central,GPS,R,5.05778663298,-75.63991472870,1362.00000000000,1311.00000000000
2340,66,risaralda,3,central,GPS,U,4.80659999993,-75.66119207840,1465.00000000000,1414.00000000000
2372,66,risaralda,3,central,GPS,U,4.80189999992,-75.72681657840,1325.00000000000,1274.00000000000
2608,63,quindio,3,central,GAZ,U,4.46898388269,-75.66079657640,1486.00000000000,1435.00000000000
2838,73,tolima,3,central,GPS,R,5.22468277618,-75.05055436960,1563.00000000000,1512.00000000000
1318,68,santander,2,oriental,GAZ,R,7.53994141443,-73.78394926820,5.00000000000,55.00000000000
1649,25,cundinamarca,2,oriental,GPS,R,4.37612256859,-73.92640700720,2590.00000000000,2540.00000000000
2364,66,risaralda,3,central,GPS,U,4.81522606963,-75.73287489900,1316.00000000000,1266.00000000000
3574,52,narino,4,pacifica,GPS,U,1.22580050014,-77.27735864500,2487.00000000000,2537.00000000000
1947,5,antioquia,3,central,GPS,U,6.30388107924,-75.58262326740,1655.00000000000,1606.00000000000
2137,17,caldas,3,central,GPS,U,5.07664922359,-75.49807999050,2115.00000000000,2066.00000000000
2183,17,caldas,3,central,GPS,U,5.07569332900,-75.48247095460,2121.00000000000,2072.00000000000
2275,17,caldas,3,central,GPS,R,5.40621391254,-75.46792803150,1778.00000000000,1729.00000000000
2445,66,risaralda,3,central,GPS,U,5.06640733869,-75.96417501800,1628.00000000000,1579.00000000000
4785,11,bogota,5,bogota,GPS,U,4.61654534452,-74.17858092780,2599.00000000000,2550.00000000000
1707,50,meta,2,oriental,GPS,U,4.09048633394,-73.66218769250,489.00000000000,441.00000000000
2064,5,antioquia,3,central,GPS,R,6.41021889049,-75.42946532980,1384.00000000000,1432.00000000000
1450,15,boyaca,2,oriental,GPS,R,5.72175902895,-73.73489999890,2584.00000000000,2537.00000000000
2437,66,risaralda,3,central,GPS,U,4.92584700000,-75.74135900000,1598.00000000000,1551.00000000000
2801,73,tolima,3,central,GPS,R,3.62141682372,-75.64415580370,1713.00000000000,1666.00000000000
3575,52,narino,4,pacifica,GPS,U,1.20915008235,-77.30057707220,2617.00000000000,2570.00000000000
3602,52,narino,4,pacifica,GPS,U,0.87396668483,-77.72076391680,3078.00000000000,3031.00000000000
4255,91,amazonas,6,territorios nacionales,GAZ,R,-3.63353562436,-70.00600838950,81.00000000000,128.00000000000
4673,11,bogota,5,bogota,GPS,U,4.58496834957,-74.18524165590,2607.00000000000,2560.00000000000
165,20,cesar,1,atlantica,GPS,U,8.29633662500,-73.62409293880,202.00000000000,156.00000000000
1111,54,norte de santander,2,oriental,GPS,U,7.83737617704,-72.50006219620,438.00000000000,392.00000000000
1601,25,cundinamarca,2,oriental,GPS,R,4.44705366492,-74.40068781310,2139.00000000000,2093.00000000000
1893,5,antioquia,3,central,GPS,U,6.25162257570,-75.63308963210,1663.00000000000,1617.00000000000
2531,63,quindio,3,central,GPS,U,4.52417983991,-75.68887838390,1490.00000000000,1444.00000000000
2705,73,tolima,3,central,GPS,U,4.44357174016,-75.22070265210,1242.00000000000,1196.00000000000
4674,11,bogota,5,bogota,GPS,U,4.59104084463,-74.15629334380,2641.00000000000,2595.00000000000
1791,5,antioquia,3,central,GPS,U,6.29262504015,-75.54961667770,1807.00000000000,1762.00000000000
1861,5,antioquia,3,central,GPS,U,6.24758878975,-75.55055451740,1600.00000000000,1555.00000000000
2089,5,antioquia,3,central,GPS,R,6.85589400689,-76.26171714240,987.00000000000,942.00000000000
2191,17,caldas,3,central,GPS,U,5.03170136856,-75.45948944240,2138.00000000000,2093.00000000000
2367,66,risaralda,3,central,GPS,U,4.80767789320,-75.73083103150,1337.00000000000,1292.00000000000
3333,76,valle,4,pacifica,GPS,U,4.75305400000,-75.91116900000,953.00000000000,908.00000000000
3392,76,valle,4,pacifica,GPS,U,4.57584779809,-76.19792271930,1890.00000000000,1845.00000000000
4663,11,bogota,5,bogota,GPS,U,4.55236948914,-74.13392553530,2768.00000000000,2723.00000000000
4989,11,bogota,5,bogota,GPS,U,4.50609943850,-74.11885204770,2734.00000000000,2689.00000000000
1917,5,antioquia,3,central,GPS,U,6.21738774456,-75.60175816160,1600.00000000000,1556.00000000000
1970,5,antioquia,3,central,GPS,U,6.17331341222,-75.60225261330,1625.00000000000,1581.00000000000
2436,66,risaralda,3,central,GPS,U,4.92937100000,-75.74930700000,1580.00000000000,1536.00000000000
2472,66,risaralda,3,central,GPS,R,4.78119226365,-75.64171117730,1814.00000000000,1770.00000000000
2492,66,risaralda,3,central,GPS,R,5.17126812726,-75.89035209020,1682.00000000000,1638.00000000000
2667,63,quindio,3,central,GAZ,R,4.54423958425,-75.71838300010,1336.00000000000,1292.00000000000
2706,73,tolima,3,central,GPS,U,4.44648544148,-75.21326454990,1222.00000000000,1178.00000000000
2795,73,tolima,3,central,GPS,R,3.62700800266,-75.61723134400,991.00000000000,947.00000000000
3615,52,narino,4,pacifica,GAZ,U,1.67546535089,-77.02353093540,1746.00000000000,1702.00000000000
4800,11,bogota,5,bogota,GPS,U,4.63082045859,-74.13428744590,2596.00000000000,2552.00000000000
4958,11,bogota,5,bogota,GPS,U,4.73301300000,-74.02597300000,2836.00000000000,2792.00000000000
1239,68,santander,2,oriental,GAZ,U,7.04531177806,-73.77856235040,53.00000000000,96.00000000000
1319,68,santander,2,oriental,GAZ,R,7.53344970503,-73.80915975730,12.00000000000,55.00000000000
1473,15,boyaca,2,oriental,GPS,R,6.39909545581,-72.62929962700,1987.00000000000,1944.00000000000
1480,15,boyaca,2,oriental,GPS,R,6.31205129387,-72.62248314340,1470.00000000000,1427.00000000000
2219,17,caldas,3,central,GPS,U,5.40531629171,-75.47264045650,1922.00000000000,1879.00000000000
2229,17,caldas,3,central,GPS,U,5.29946334049,-75.54855076160,1622.00000000000,1579.00000000000
2249,17,caldas,3,central,GPS,U,5.02000223322,-75.61419943000,1619.00000000000,1576.00000000000
2300,17,caldas,3,central,GPS,R,5.18609090343,-75.65220431600,840.00000000000,797.00000000000
3471,19,cauca,4,pacifica,GPS,U,2.35631242764,-76.68489941250,1824.00000000000,1781.00000000000
3607,52,narino,4,pacifica,GPS,U,1.67875846361,-78.11879341050,31.00000000000,74.00000000000
218,20,cesar,1,atlantica,GPS,R,8.08042009359,-73.55597250740,143.00000000000,101.00000000000
491,8,atlantico,1,atlantica,GPS,U,10.80523684590,-74.90867762260,73.00000000000,115.00000000000
1474,15,boyaca,2,oriental,GPS,R,6.39937852449,-72.61007121400,2380.00000000000,2338.00000000000
2178,17,caldas,3,central,GPS,U,5.06371326766,-75.49924614690,2016.00000000000,1974.00000000000
2478,66,risaralda,3,central,GPS,R,4.91755059089,-75.74904347090,1511.00000000000,1469.00000000000
2480,66,risaralda,3,central,GPS,R,5.00129800000,-75.95589600000,1432.00000000000,1390.00000000000
2743,73,tolima,3,central,GPS,U,4.40339160311,-75.14886931740,992.00000000000,950.00000000000
3547,19,cauca,4,pacifica,GPS,R,2.79616199351,-76.33085438060,2579.00000000000,2537.00000000000
4609,11,bogota,5,bogota,GPS,U,4.65184855056,-74.08705086810,2593.00000000000,2551.00000000000
1544,25,cundinamarca,2,oriental,GPS,U,4.28769998656,-74.80077361200,325.00000000000,284.00000000000
1672,50,meta,2,oriental,GPS,U,4.12416229047,-73.56034106910,407.00000000000,366.00000000000
1795,5,antioquia,3,central,GPS,U,6.28339143704,-75.55247680380,1708.00000000000,1667.00000000000
1976,5,antioquia,3,central,GPS,U,6.18032993702,-75.60417126410,1602.00000000000,1561.00000000000
2083,5,antioquia,3,central,GPS,R,5.80459162783,-75.77533335910,1951.00000000000,1992.00000000000
2242,17,caldas,3,central,GPS,U,5.16277893690,-75.52404011560,2073.00000000000,2032.00000000000
2395,66,risaralda,3,central,GPS,U,4.81534138505,-75.68526723690,1468.00000000000,1427.00000000000
2488,66,risaralda,3,central,GPS,R,5.13762114900,-75.91098452710,1450.00000000000,1409.00000000000
2666,63,quindio,3,central,GAZ,R,4.50687877587,-75.73082075780,1333.00000000000,1292.00000000000
2796,73,tolima,3,central,GPS,R,3.80932305289,-75.53484827180,1116.00000000000,1075.00000000000
3122,76,valle,4,pacifica,GPS,U,3.50163403464,-76.48188241870,993.00000000000,952.00000000000
3411,76,valle,4,pacifica,GPS,R,3.90570066734,-76.17505953000,1258.00000000000,1299.00000000000
3424,76,valle,4,pacifica,GPS,R,3.70834687179,-76.46171267230,1427.00000000000,1386.00000000000
3501,19,cauca,4,pacifica,GPS,R,2.11696213510,-76.75194116170,1722.00000000000,1681.00000000000
3544,19,cauca,4,pacifica,GPS,R,2.90009982302,-76.32620585610,1800.00000000000,1759.00000000000
4514,97,vaupes,6,territorios nacionales,GAZ,U,0.97244929235,-70.40554387780,184.00000000000,225.00000000000
4607,11,bogota,5,bogota,GPS,U,4.69230656912,-74.06154754770,2596.00000000000,2555.00000000000
334,47,magdalena,1,atlantica,GPS,R,9.94443500000,-74.03089700000,109.00000000000,69.00000000000
1320,68,santander,2,oriental,GAZ,R,7.53736371977,-73.80084347150,15.00000000000,55.00000000000
1517,25,cundinamarca,2,oriental,GPS,U,4.32886980636,-74.37560991530,1672.00000000000,1632.00000000000
2003,5,antioquia,3,central,GPS,U,6.11792902424,-75.39331370450,2152.00000000000,2112.00000000000
2786,73,tolima,3,central,GPS,U,5.16890833224,-75.03831067320,1536.00000000000,1496.00000000000
2787,73,tolima,3,central,GPS,U,5.14920713552,-75.02814679820,1385.00000000000,1345.00000000000
3384,76,valle,4,pacifica,GPS,U,4.31904100000,-75.83028800000,1203.00000000000,1163.00000000000
4604,11,bogota,5,bogota,GPS,U,4.58348475457,-74.11524855330,2607.00000000000,2567.00000000000
4629,11,bogota,5,bogota,GPS,U,4.60747415367,-74.19819074110,2588.00000000000,2548.00000000000
1336,68,santander,2,oriental,GPS,R,6.54600186527,-72.98736521060,1630.00000000000,1591.00000000000
1379,15,boyaca,2,oriental,GPS,U,5.82043192601,-73.03150273780,2562.00000000000,2523.00000000000
1669,50,meta,2,oriental,GPS,U,4.14069324778,-73.58609661800,427.00000000000,388.00000000000
1969,5,antioquia,3,central,GPS,U,6.17207661231,-75.61145696000,1611.00000000000,1572.00000000000
2263,17,caldas,3,central,GPS,R,4.98377804859,-75.56133817360,1831.00000000000,1792.00000000000
2284,17,caldas,3,central,GPS,R,5.32494775217,-75.63711866910,960.00000000000,921.00000000000
2332,66,risaralda,3,central,GPS,U,4.81867410288,-75.68791226300,1432.00000000000,1393.00000000000
2406,66,risaralda,3,central,GPS,U,4.85128857786,-75.65872329850,1520.00000000000,1481.00000000000
2430,66,risaralda,3,central,GPS,U,4.92714800000,-75.73753500000,1607.00000000000,1568.00000000000
2715,73,tolima,3,central,GPS,U,4.41978349629,-75.19783413990,1109.00000000000,1070.00000000000
3120,76,valle,4,pacifica,GPS,U,3.48462752431,-76.49144412460,990.00000000000,951.00000000000
3434,76,valle,4,pacifica,GPS,R,4.26928258754,-75.87804220770,1516.00000000000,1555.00000000000
3527,19,cauca,4,pacifica,GPS,R,3.00654420751,-76.63824910360,1307.00000000000,1268.00000000000
3528,19,cauca,4,pacifica,GPS,R,2.99312048065,-76.66892617770,1225.00000000000,1186.00000000000
3750,27,choco,4,pacifica,GPS,R,4.91965004317,-76.35404731410,317.00000000000,278.00000000000
4793,11,bogota,5,bogota,GPS,U,4.63803500273,-74.16739424620,2577.00000000000,2538.00000000000
4909,11,bogota,5,bogota,GPS,U,4.72590282849,-74.09841105140,2593.00000000000,2554.00000000000
181,20,cesar,1,atlantica,GPS,U,10.03790517470,-73.22693998410,105.00000000000,143.00000000000
1333,68,santander,2,oriental,GPS,R,6.51121815849,-72.63651357460,1848.00000000000,1810.00000000000
1410,15,boyaca,2,oriental,GPS,U,5.77612436457,-72.93764351220,2536.00000000000,2498.00000000000
1456,15,boyaca,2,oriental,GPS,R,5.72362799676,-73.32478995080,3136.00000000000,3098.00000000000
1647,25,cundinamarca,2,oriental,GPS,R,4.40506427124,-73.94029071780,1789.00000000000,1751.00000000000
1973,5,antioquia,3,central,GPS,U,6.17009144029,-75.60902451330,1647.00000000000,1609.00000000000
1982,5,antioquia,3,central,GPS,U,6.17384702268,-75.58728865920,1576.00000000000,1538.00000000000
2038,5,antioquia,3,central,GPS,U,6.81430021896,-75.24549689210,1894.00000000000,1856.00000000000
2060,5,antioquia,3,central,GPS,R,6.30696668716,-75.62247389070,2030.00000000000,1992.00000000000
2094,5,antioquia,3,central,GPS,R,6.68745004425,-76.10084311210,1760.00000000000,1722.00000000000
2158,17,caldas,3,central,GPS,U,5.05807811698,-75.52069415590,2063.00000000000,2025.00000000000
2185,17,caldas,3,central,GPS,U,5.08093590045,-75.47633100040,2156.00000000000,2118.00000000000
2356,66,risaralda,3,central,GPS,U,4.79071728257,-75.70943410840,1422.00000000000,1384.00000000000
2399,66,risaralda,3,central,GPS,U,4.83309819104,-75.68675967690,1475.00000000000,1437.00000000000
2469,66,risaralda,3,central,GPS,R,4.74615101147,-75.73530912520,1352.00000000000,1314.00000000000
2477,66,risaralda,3,central,GPS,R,4.88802949885,-75.75328076700,1614.00000000000,1576.00000000000
2703,73,tolima,3,central,GPS,U,4.44304970398,-75.19354387640,1139.00000000000,1101.00000000000
3336,76,valle,4,pacifica,GPS,U,4.73449816682,-75.91607077590,954.00000000000,916.00000000000
3466,19,cauca,4,pacifica,GPS,U,1.79648368760,-77.16837178360,1191.00000000000,1153.00000000000
3645,52,narino,4,pacifica,GAZ,R,0.86561999219,-77.80439295260,3096.00000000000,3134.00000000000
3711,27,choco,4,pacifica,GPS,U,4.95086566326,-76.61365996570,90.00000000000,52.00000000000
3832,81,arauca,6,territorios nacionales,GPS,U,6.45523949879,-71.73708060370,361.00000000000,323.00000000000
4608,11,bogota,5,bogota,GPS,U,4.66665241505,-74.09194556620,2591.00000000000,2553.00000000000
733,13,bolivar,1,atlantica,MIS,R,0.00000000000,0.00000000000,9999.00000000000,9999.00000000000
4858,11,bogota,5,bogota,GPS,U,4.53679227851,-74.08270735980,3012.00000000000,2974.00000000000
4963,11,bogota,5,bogota,GPS,U,4.74879492973,-74.03918604990,2595.00000000000,2557.00000000000
1349,15,boyaca,2,oriental,GPS,U,5.54733480882,-73.36238089470,2776.00000000000,2739.00000000000
1510,25,cundinamarca,2,oriental,MIS,U,0.00000000000,0.00000000000,9999.00000000000,9999.00000000000
1880,5,antioquia,3,central,GPS,U,6.26750061431,-75.58590655190,1524.00000000000,1487.00000000000
1898,5,antioquia,3,central,GPS,U,6.21172038965,-75.55176400480,1757.00000000000,1720.00000000000
1934,5,antioquia,3,central,GPS,U,6.08386406046,-75.64118163950,1794.00000000000,1757.00000000000
1940,5,antioquia,3,central,GPS,U,6.34821607804,-75.49845078120,1455.00000000000,1418.00000000000
2046,5,antioquia,3,central,GPS,U,6.08344701307,-75.33371494080,2109.00000000000,2146.00000000000
2081,5,antioquia,3,central,GPS,R,5.85284225560,-76.03208149740,1313.00000000000,1276.00000000000
2170,17,caldas,3,central,GPS,U,5.06208963351,-75.47829166740,2187.00000000000,2150.00000000000
2247,17,caldas,3,central,GPS,U,5.01839006771,-75.62541271010,1613.00000000000,1576.00000000000
2350,66,risaralda,3,central,GPS,U,4.81862087300,-75.70383188970,1340.00000000000,1303.00000000000
2380,66,risaralda,3,central,GPS,U,4.81495568013,-75.73833822820,1321.00000000000,1284.00000000000
2533,63,quindio,3,central,GPS,U,4.54621197969,-75.68496010890,1493.00000000000,1456.00000000000
2538,63,quindio,3,central,GPS,U,4.52726619697,-75.69077388130,1480.00000000000,1443.00000000000
2673,63,quindio,3,central,GPS,R,4.45515714695,-75.68945943660,1273.00000000000,1236.00000000000
2695,73,tolima,3,central,GPS,U,4.44394354542,-75.21762129980,1225.00000000000,1188.00000000000
3114,76,valle,4,pacifica,GPS,U,3.47777354951,-76.47338063660,985.00000000000,948.00000000000
3604,52,narino,4,pacifica,GPS,U,1.35359808605,-77.59037829260,1511.00000000000,1474.00000000000
4792,11,bogota,5,bogota,GPS,U,4.63735975009,-74.16622891340,2592.00000000000,2555.00000000000
4826,11,bogota,5,bogota,GPS,U,4.56888340366,-74.11563323670,2603.00000000000,2566.00000000000
159,20,cesar,1,atlantica,GPS,U,10.42362389290,-73.27136708330,175.00000000000,139.00000000000
384,8,atlantico,1,atlantica,GPS,U,10.96782346530,-74.84332755220,59.00000000000,23.00000000000
1135,54,norte de santander,2,oriental,GPS,R,8.22361003032,-73.35544137670,1233.00000000000,1197.00000000000
1279,68,santander,2,oriental,GAZ,U,7.54059899961,-73.80351948980,91.00000000000,55.00000000000
1299,68,santander,2,oriental,GPS,R,6.96777079618,-73.06273412900,1435.00000000000,1399.00000000000
1812,5,antioquia,3,central,GPS,U,6.29819993208,-75.56219802960,1499.00000000000,1463.00000000000
1830,5,antioquia,3,central,GPS,U,6.30031188255,-75.58908595150,1789.00000000000,1753.00000000000
1866,5,antioquia,3,central,GPS,U,6.29024180600,-75.59363750320,1755.00000000000,1791.00000000000
2037,5,antioquia,3,central,GPS,U,8.09019874149,-74.77640618990,63.00000000000,27.00000000000
2065,5,antioquia,3,central,GPS,R,6.42011931853,-75.36911787410,1490.00000000000,1454.00000000000
2177,17,caldas,3,central,GPS,U,5.03925566860,-75.50041639930,2092.00000000000,2056.00000000000
2180,17,caldas,3,central,GPS,U,5.03641636339,-75.50216623120,1957.00000000000,1921.00000000000
2239,17,caldas,3,central,GPS,U,5.15691354211,-75.52989019130,1978.00000000000,1942.00000000000
2244,17,caldas,3,central,GPS,U,5.16622705533,-75.51739756730,1963.00000000000,1927.00000000000
2431,66,risaralda,3,central,GPS,U,4.93067500000,-75.74979400000,1630.00000000000,1594.00000000000
2510,63,quindio,3,central,GPS,U,4.52093465591,-75.69706408350,1403.00000000000,1367.00000000000
2523,63,quindio,3,central,GPS,U,4.51408844170,-75.69912982490,1476.00000000000,1440.00000000000
2834,73,tolima,3,central,GAZ,R,4.98234342442,-74.89990433380,342.00000000000,306.00000000000
3337,76,valle,4,pacifica,GPS,U,4.74814214115,-75.90224526420,953.00000000000,917.00000000000
3440,76,valle,4,pacifica,GPS,R,4.61388794329,-76.20293636610,1553.00000000000,1517.00000000000
3718,27,choco,4,pacifica,GPS,U,5.51861798413,-76.96335854090,57.00000000000,21.00000000000
4671,11,bogota,5,bogota,GPS,U,4.59718038343,-74.16836321880,2597.00000000000,2561.00000000000
4869,11,bogota,5,bogota,GPS,U,4.58999181978,-74.06651113220,2798.00000000000,2762.00000000000
4907,11,bogota,5,bogota,GPS,U,4.71600037220,-74.09173124800,2590.00000000000,2554.00000000000
4939,11,bogota,5,bogota,GPS,U,4.63207276173,-74.11243833850,2593.00000000000,2557.00000000000
140,20,cesar,1,atlantica,GPS,U,10.48076844760,-73.23852763330,194.00000000000,159.00000000000
1114,54,norte de santander,2,oriental,GPS,U,7.81912582747,-72.51102483420,458.00000000000,423.00000000000
1643,25,cundinamarca,2,oriental,GPS,R,4.60624221559,-73.23325997290,662.00000000000,627.00000000000
1799,5,antioquia,3,central,GPS,U,6.30178703612,-75.55914776050,1505.00000000000,1470.00000000000
1802,5,antioquia,3,central,GPS,U,6.28937836540,-75.55529334300,1624.00000000000,1589.00000000000
1811,5,antioquia,3,central,GPS,U,6.29469135891,-75.54547827220,1500.00000000000,1465.00000000000
1856,5,antioquia,3,central,GPS,U,6.23329446282,-75.54125518550,1716.00000000000,1751.00000000000
1918,5,antioquia,3,central,GPS,U,6.21941903169,-75.61624918250,1562.00000000000,1527.00000000000
1944,5,antioquia,3,central,GPS,U,6.31367571643,-75.58433818970,1910.00000000000,1875.00000000000
1956,5,antioquia,3,central,GPS,U,6.33300389464,-75.55704532580,1400.00000000000,1435.00000000000
2044,5,antioquia,3,central,MIS,U,0.00000000000,0.00000000000,9999.00000000000,9999.00000000000
2132,17,caldas,3,central,GPS,U,5.08277065201,-75.53658376630,2105.00000000000,2070.00000000000
2146,17,caldas,3,central,GPS,U,5.07799821694,-75.50084497820,2151.00000000000,2116.00000000000
2156,17,caldas,3,central,GPS,U,5.05296136481,-75.52768289060,2142.00000000000,2107.00000000000
2161,17,caldas,3,central,GPS,U,5.05098228567,-75.53405864770,2115.00000000000,2080.00000000000
2167,17,caldas,3,central,GPS,U,5.04816854806,-75.50658351480,2013.00000000000,1978.00000000000
2236,17,caldas,3,central,GPS,U,5.16260180121,-75.52293747060,1998.00000000000,1963.00000000000
2248,17,caldas,3,central,GPS,U,5.02581333105,-75.62093624940,1639.00000000000,1604.00000000000
2256,17,caldas,3,central,GPS,U,5.02504652943,-75.60410244010,1639.00000000000,1604.00000000000
2323,66,risaralda,3,central,GPS,U,4.81033989032,-75.71584197450,1372.00000000000,1337.00000000000
2363,66,risaralda,3,central,GPS,U,4.81844599059,-75.73677874020,1324.00000000000,1289.00000000000
2485,66,risaralda,3,central,GPS,R,5.04233774005,-75.96433305330,1470.00000000000,1435.00000000000
2499,66,risaralda,3,central,GPS,R,5.13238413421,-75.89495437150,1243.00000000000,1208.00000000000
2835,73,tolima,3,central,GPS,R,5.03971419046,-75.00820401880,1265.00000000000,1230.00000000000
2955,41,huila,3,central,GPS,R,2.46557670966,-76.03093258010,1721.00000000000,1686.00000000000
3144,76,valle,4,pacifica,GPS,U,3.44874766274,-76.49369788250,993.00000000000,958.00000000000
3149,76,valle,4,pacifica,GPS,U,3.44500113843,-76.52182034720,1001.00000000000,966.00000000000
3240,76,valle,4,pacifica,GPS,U,3.38742452070,-76.56393888170,1055.00000000000,1020.00000000000
3345,76,valle,4,pacifica,GPS,U,3.90434998855,-76.31581740720,1000.00000000000,965.00000000000
3375,76,valle,4,pacifica,GPS,U,4.33784694929,-76.18205831520,967.00000000000,932.00000000000
3417,76,valle,4,pacifica,GPS,R,3.38669961295,-76.39563405710,1003.00000000000,968.00000000000
3420,76,valle,4,pacifica,GPS,R,3.41529987850,-76.18769171360,1984.00000000000,1949.00000000000
3546,19,cauca,4,pacifica,GPS,R,2.86452917090,-76.32653884980,1786.00000000000,1751.00000000000
4705,11,bogota,5,bogota,GPS,U,4.67324795832,-74.11299999960,2586.00000000000,2551.00000000000
4778,11,bogota,5,bogota,GPS,U,4.59894976015,-74.16829455150,2585.00000000000,2550.00000000000
4779,11,bogota,5,bogota,GPS,U,4.60224845833,-74.15268307530,2596.00000000000,2561.00000000000
4956,11,bogota,5,bogota,GPS,U,4.76125319145,-74.03966486080,2588.00000000000,2553.00000000000
1307,68,santander,2,oriental,GPS,R,6.07421072265,-73.71681756870,2275.00000000000,2241.00000000000
1421,15,boyaca,2,oriental,GPS,R,5.34531308528,-73.48663173340,2353.00000000000,2319.00000000000
1469,15,boyaca,2,oriental,GPS,R,5.78598612905,-72.91220444640,2564.00000000000,2530.00000000000
1854,5,antioquia,3,central,GPS,U,6.23236925130,-75.53758857330,1697.00000000000,1663.00000000000
1886,5,antioquia,3,central,GPS,U,6.23249347042,-75.61698522190,1604.00000000000,1570.00000000000
1942,5,antioquia,3,central,GPS,U,6.14893486235,-75.61589369530,1623.00000000000,1589.00000000000
1943,5,antioquia,3,central,GPS,U,6.15699739662,-75.61334265080,1623.00000000000,1589.00000000000
2125,5,antioquia,3,central,GPS,R,5.89368768191,-75.18455276680,1054.00000000000,1020.00000000000
2327,66,risaralda,3,central,GPS,U,4.83453003044,-75.69597015120,1416.00000000000,1382.00000000000
2476,66,risaralda,3,central,GPS,R,4.92977700000,-75.75204700000,1575.00000000000,1541.00000000000
2481,66,risaralda,3,central,GPS,R,5.07606153545,-76.00584977910,1892.00000000000,1858.00000000000
2740,73,tolima,3,central,GPS,U,4.46788364846,-75.12834152120,939.00000000000,905.00000000000
2826,73,tolima,3,central,GPS,R,3.99448010116,-75.09947379980,401.00000000000,367.00000000000
2924,41,huila,3,central,GPS,R,2.11339112824,-75.60735129100,1518.00000000000,1484.00000000000
2936,41,huila,3,central,GPS,R,1.99895824697,-76.22950620690,2029.00000000000,1995.00000000000
2978,18,caqueta,3,central,GPS,U,1.61906427852,-75.60148319770,333.00000000000,299.00000000000
2998,18,caqueta,3,central,GPS,U,2.10578496788,-74.77246095800,310.00000000000,276.00000000000
3338,76,valle,4,pacifica,GPS,U,4.74057681781,-75.91195964900,950.00000000000,916.00000000000
3430,76,valle,4,pacifica,GPS,R,4.36034605992,-76.34916135090,1127.00000000000,1161.00000000000
3467,19,cauca,4,pacifica,GPS,U,1.79227714101,-77.17393768170,1187.00000000000,1153.00000000000
3540,19,cauca,4,pacifica,GPS,R,3.24249793395,-76.29705696190,1049.00000000000,1015.00000000000
3702,27,choco,4,pacifica,GPS,U,5.69822653951,-76.65161542660,85.00000000000,51.00000000000
3781,27,choco,4,pacifica,GPS,R,5.30285128127,-76.32243505960,146.00000000000,180.00000000000
4736,11,bogota,5,bogota,GPS,U,4.67257175996,-74.15771052080,2583.00000000000,2549.00000000000
4945,11,bogota,5,bogota,GPS,U,4.58121943545,-74.13803033170,2594.00000000000,2560.00000000000
4999,11,bogota,5,bogota,GPS,U,4.48216310226,-74.12416605480,2841.00000000000,2807.00000000000
129,20,cesar,1,atlantica,GPS,U,10.43868077370,-73.26400765930,191.00000000000,158.00000000000
185,20,cesar,1,atlantica,GPS,U,10.03009800420,-73.25462266270,93.00000000000,126.00000000000
1129,54,norte de santander,2,oriental,GPS,U,8.23580051839,-73.34768745890,1240.00000000000,1207.00000000000
1323,68,santander,2,oriental,GAZ,R,7.22496662210,-73.29373644060,632.00000000000,599.00000000000
1350,15,boyaca,2,oriental,GPS,U,5.55094645901,-73.36137142370,2767.00000000000,2734.00000000000
1564,25,cundinamarca,2,oriental,GPS,U,4.69704800000,-74.17426900000,2576.00000000000,2543.00000000000
1572,25,cundinamarca,2,oriental,GPS,U,4.87535133783,-74.14290213490,2610.00000000000,2577.00000000000
1697,50,meta,2,oriental,GPS,U,4.12971202872,-73.63319467320,481.00000000000,448.00000000000
1792,5,antioquia,3,central,GPS,U,6.29801696840,-75.54380688310,1872.00000000000,1839.00000000000
1808,5,antioquia,3,central,GPS,U,6.25980653550,-75.54686905990,1762.00000000000,1729.00000000000
1816,5,antioquia,3,central,GPS,U,6.26078454210,-75.57160630880,1591.00000000000,1558.00000000000
1851,5,antioquia,3,central,GPS,U,6.25687994703,-75.53584911460,1667.00000000000,1634.00000000000
2174,17,caldas,3,central,GPS,U,5.05098951749,-75.48140288350,2190.00000000000,2157.00000000000
2253,17,caldas,3,central,GPS,U,5.01427356559,-75.63117921630,1587.00000000000,1554.00000000000
2276,17,caldas,3,central,GPS,R,5.43717026327,-75.47176692200,1845.00000000000,1812.00000000000
2279,17,caldas,3,central,GPS,R,5.35623193053,-75.48192893960,2128.00000000000,2095.00000000000
